Region/Country/Area,,Year,Series,Value
646,Rwanda,2021,Domestic general government health expenditure (% of total government expenditure),9.5
659,Saint Kitts and Nevis,2005,Current health expenditure (% of GDP),4.7
659,Saint Kitts and Nevis,2010,Current health expenditure (% of GDP),5.2
659,Saint Kitts and Nevis,2015,Current health expenditure (% of GDP),5.1
659,Saint Kitts and Nevis,2019,Current health expenditure (% of GDP),5.2
659,Saint Kitts and Nevis,2020,Current health expenditure (% of GDP),5.7
659,Saint Kitts and Nevis,2021,Current health expenditure (% of GDP),6.2
659,Saint Kitts and Nevis,2005,Domestic general government health expenditure (% of total government expenditure),6.4
659,Saint Kitts and Nevis,2010,Domestic general government health expenditure (% of total government expenditure),5.9
659,Saint Kitts and Nevis,2015,Domestic general government health expenditure (% of total government expenditure),6.6
659,Saint Kitts and Nevis,2019,Domestic general government health expenditure (% of total government expenditure),6.7
659,Saint Kitts and Nevis,2020,Domestic general government health expenditure (% of total government expenditure),8
659,Saint Kitts and Nevis,2021,Domestic general government health expenditure (% of total government expenditure),7.9
662,Saint Lucia,2005,Current health expenditure (% of GDP),4.9
662,Saint Lucia,2010,Current health expenditure (% of GDP),5.1
662,Saint Lucia,2015,Current health expenditure (% of GDP),4.5
662,Saint Lucia,2019,Current health expenditure (% of GDP),4.2
662,Saint Lucia,2020,Current health expenditure (% of GDP),6.8
662,Saint Lucia,2021,Current health expenditure (% of GDP),6.2
662,Saint Lucia,2005,Domestic general government health expenditure (% of total government expenditure),6.2
662,Saint Lucia,2010,Domestic general government health expenditure (% of total government expenditure),7
662,Saint Lucia,2015,Domestic general government health expenditure (% of total government expenditure),8.4
662,Saint Lucia,2019,Domestic general government health expenditure (% of total government expenditure),8.3
662,Saint Lucia,2020,Domestic general government health expenditure (% of total government expenditure),8.6
662,Saint Lucia,2021,Domestic general government health expenditure (% of total government expenditure),8.7
670,Saint Vincent & Grenadines,2005,Current health expenditure (% of GDP),3.8
670,Saint Vincent & Grenadines,2010,Current health expenditure (% of GDP),4.3
670,Saint Vincent & Grenadines,2015,Current health expenditure (% of GDP),4.1
670,Saint Vincent & Grenadines,2019,Current health expenditure (% of GDP),4.3
670,Saint Vincent & Grenadines,2020,Current health expenditure (% of GDP),4.8
670,Saint Vincent & Grenadines,2021,Current health expenditure (% of GDP),5.4
670,Saint Vincent & Grenadines,2005,Domestic general government health expenditure (% of total government expenditure),9
670,Saint Vincent & Grenadines,2010,Domestic general government health expenditure (% of total government expenditure),8.2
670,Saint Vincent & Grenadines,2015,Domestic general government health expenditure (% of total government expenditure),9.2
670,Saint Vincent & Grenadines,2019,Domestic general government health expenditure (% of total government expenditure),9.7
670,Saint Vincent & Grenadines,2020,Domestic general government health expenditure (% of total government expenditure),9.8
670,Saint Vincent & Grenadines,2021,Domestic general government health expenditure (% of total government expenditure),9.6
882,Samoa,2005,Current health expenditure (% of GDP),4.6
882,Samoa,2010,Current health expenditure (% of GDP),5.2
882,Samoa,2015,Current health expenditure (% of GDP),6.2
882,Samoa,2019,Current health expenditure (% of GDP),5.6
882,Samoa,2020,Current health expenditure (% of GDP),6.2
882,Samoa,2021,Current health expenditure (% of GDP),6.8
882,Samoa,2005,Domestic general government health expenditure (% of total government expenditure),10.4
882,Samoa,2010,Domestic general government health expenditure (% of total government expenditure),13.2
882,Samoa,2015,Domestic general government health expenditure (% of total government expenditure),14.8
882,Samoa,2019,Domestic general government health expenditure (% of total government expenditure),13.6
882,Samoa,2020,Domestic general government health expenditure (% of total government expenditure),15.4
882,Samoa,2021,Domestic general government health expenditure (% of total government expenditure),14.7
674,San Marino,2005,Current health expenditure (% of GDP),4.9
674,San Marino,2010,Current health expenditure (% of GDP),6.2
674,San Marino,2015,Current health expenditure (% of GDP),8.4
674,San Marino,2019,Current health expenditure (% of GDP),8.1
674,San Marino,2020,Current health expenditure (% of GDP),8.5
674,San Marino,2021,Current health expenditure (% of GDP),8
674,San Marino,2005,Domestic general government health expenditure (% of total government expenditure),19.7
674,San Marino,2010,Domestic general government health expenditure (% of total government expenditure),22
674,San Marino,2015,Domestic general government health expenditure (% of total government expenditure),27.7
674,San Marino,2019,Domestic general government health expenditure (% of total government expenditure),32.2
674,San Marino,2020,Domestic general government health expenditure (% of total government expenditure),12.9
674,San Marino,2021,Domestic general government health expenditure (% of total government expenditure),17.9
678,Sao Tome and Principe,2005,Current health expenditure (% of GDP),11.6
678,Sao Tome and Principe,2010,Current health expenditure (% of GDP),6.9
678,Sao Tome and Principe,2015,Current health expenditure (% of GDP),5.3
678,Sao Tome and Principe,2019,Current health expenditure (% of GDP),5.3
678,Sao Tome and Principe,2020,Current health expenditure (% of GDP),7.3
678,Sao Tome and Principe,2021,Current health expenditure (% of GDP),7.8
678,Sao Tome and Principe,2005,Domestic general government health expenditure (% of total government expenditure),12.8
678,Sao Tome and Principe,2010,Domestic general government health expenditure (% of total government expenditure),4.1
678,Sao Tome and Principe,2015,Domestic general government health expenditure (% of total government expenditure),4.9
678,Sao Tome and Principe,2019,Domestic general government health expenditure (% of total government expenditure),9.8
678,Sao Tome and Principe,2020,Domestic general government health expenditure (% of total government expenditure),12.8
678,Sao Tome and Principe,2021,Domestic general government health expenditure (% of total government expenditure),13.1
682,Saudi Arabia,2005,Current health expenditure (% of GDP),3.4
682,Saudi Arabia,2010,Current health expenditure (% of GDP),3.6
682,Saudi Arabia,2015,Current health expenditure (% of GDP),5.9
682,Saudi Arabia,2019,Current health expenditure (% of GDP),5.5
682,Saudi Arabia,2020,Current health expenditure (% of GDP),6.6
682,Saudi Arabia,2021,Current health expenditure (% of GDP),6
682,Saudi Arabia,2005,Domestic general government health expenditure (% of total government expenditure),8.8
682,Saudi Arabia,2010,Domestic general government health expenditure (% of total government expenditure),6.8
682,Saudi Arabia,2015,Domestic general government health expenditure (% of total government expenditure),10.1
682,Saudi Arabia,2019,Domestic general government health expenditure (% of total government expenditure),12
682,Saudi Arabia,2020,Domestic general government health expenditure (% of total government expenditure),13.3
682,Saudi Arabia,2021,Domestic general government health expenditure (% of total government expenditure),14.4
686,Senegal,2005,Current health expenditure (% of GDP),3.7
686,Senegal,2010,Current health expenditure (% of GDP),4
686,Senegal,2015,Current health expenditure (% of GDP),4.4
686,Senegal,2019,Current health expenditure (% of GDP),4.5
686,Senegal,2020,Current health expenditure (% of GDP),5.2
686,Senegal,2021,Current health expenditure (% of GDP),4.4
686,Senegal,2005,Domestic general government health expenditure (% of total government expenditure),8.5
686,Senegal,2010,Domestic general government health expenditure (% of total government expenditure),5.4
686,Senegal,2015,Domestic general government health expenditure (% of total government expenditure),4.7
686,Senegal,2019,Domestic general government health expenditure (% of total government expenditure),4.4
686,Senegal,2020,Domestic general government health expenditure (% of total government expenditure),6.5
686,Senegal,2021,Domestic general government health expenditure (% of total government expenditure),4.4
688,Serbia,2005,Current health expenditure (% of GDP),8.3
688,Serbia,2010,Current health expenditure (% of GDP),9.5
688,Serbia,2015,Current health expenditure (% of GDP),8.8
688,Serbia,2019,Current health expenditure (% of GDP),8.7
688,Serbia,2020,Current health expenditure (% of GDP),8.7
688,Serbia,2021,Current health expenditure (% of GDP),10
688,Serbia,2005,Domestic general government health expenditure (% of total government expenditure),13.6
688,Serbia,2010,Domestic general government health expenditure (% of total government expenditure),13.6
688,Serbia,2015,Domestic general government health expenditure (% of total government expenditure),11.9
688,Serbia,2019,Domestic general government health expenditure (% of total government expenditure),12
688,Serbia,2020,Domestic general government health expenditure (% of total government expenditure),11
688,Serbia,2021,Domestic general government health expenditure (% of total government expenditure),13.4
690,Seychelles,2005,Current health expenditure (% of GDP),4.7
690,Seychelles,2010,Current health expenditure (% of GDP),4.5
690,Seychelles,2015,Current health expenditure (% of GDP),4.4
690,Seychelles,2019,Current health expenditure (% of GDP),4.8
690,Seychelles,2020,Current health expenditure (% of GDP),6.5
690,Seychelles,2021,Current health expenditure (% of GDP),5.3
690,Seychelles,2005,Domestic general government health expenditure (% of total government expenditure),9.3
690,Seychelles,2010,Domestic general government health expenditure (% of total government expenditure),9
690,Seychelles,2015,Domestic general government health expenditure (% of total government expenditure),10
690,Seychelles,2019,Domestic general government health expenditure (% of total government expenditure),10.2
690,Seychelles,2020,Domestic general government health expenditure (% of total government expenditure),10.2
690,Seychelles,2021,Domestic general government health expenditure (% of total government expenditure),10.2
694,Sierra Leone,2005,Current health expenditure (% of GDP),9
694,Sierra Leone,2010,Current health expenditure (% of GDP),9.1
694,Sierra Leone,2015,Current health expenditure (% of GDP),19.7
694,Sierra Leone,2019,Current health expenditure (% of GDP),9.1
694,Sierra Leone,2020,Current health expenditure (% of GDP),9.3
694,Sierra Leone,2021,Current health expenditure (% of GDP),8.6
694,Sierra Leone,2005,Domestic general government health expenditure (% of total government expenditure),5.5
694,Sierra Leone,2010,Domestic general government health expenditure (% of total government expenditure),6.5
694,Sierra Leone,2015,Domestic general government health expenditure (% of total government expenditure),6.2
694,Sierra Leone,2019,Domestic general government health expenditure (% of total government expenditure),5.8
694,Sierra Leone,2020,Domestic general government health expenditure (% of total government expenditure),5.3
694,Sierra Leone,2021,Domestic general government health expenditure (% of total government expenditure),6.9
702,Singapore,2005,Current health expenditure (% of GDP),3
702,Singapore,2010,Current health expenditure (% of GDP),3.2
702,Singapore,2015,Current health expenditure (% of GDP),4.2
702,Singapore,2019,Current health expenditure (% of GDP),4.4
702,Singapore,2020,Current health expenditure (% of GDP),5.7
702,Singapore,2021,Current health expenditure (% of GDP),5.6
702,Singapore,2005,Domestic general government health expenditure (% of total government expenditure),7.9
702,Singapore,2010,Domestic general government health expenditure (% of total government expenditure),10.9
702,Singapore,2015,Domestic general government health expenditure (% of total government expenditure),13.5
702,Singapore,2019,Domestic general government health expenditure (% of total government expenditure),16.2
702,Singapore,2020,Domestic general government health expenditure (% of total government expenditure),13.9
702,Singapore,2021,Domestic general government health expenditure (% of total government expenditure),20.8
703,Slovakia,2005,Current health expenditure (% of GDP),6.6
703,Slovakia,2010,Current health expenditure (% of GDP),7.7
703,Slovakia,2015,Current health expenditure (% of GDP),6.8
703,Slovakia,2019,Current health expenditure (% of GDP),6.9
703,Slovakia,2020,Current health expenditure (% of GDP),7.1
703,Slovakia,2021,Current health expenditure (% of GDP),7.8
703,Slovakia,2005,Domestic general government health expenditure (% of total government expenditure),12.5
703,Slovakia,2010,Domestic general government health expenditure (% of total government expenditure),12.9
703,Slovakia,2015,Domestic general government health expenditure (% of total government expenditure),11.7
703,Slovakia,2019,Domestic general government health expenditure (% of total government expenditure),13.5
703,Slovakia,2020,Domestic general government health expenditure (% of total government expenditure),12.8
703,Slovakia,2021,Domestic general government health expenditure (% of total government expenditure),13.6
705,Slovenia,2005,Current health expenditure (% of GDP),8
705,Slovenia,2010,Current health expenditure (% of GDP),8.6
705,Slovenia,2015,Current health expenditure (% of GDP),8.5
705,Slovenia,2019,Current health expenditure (% of GDP),8.5
705,Slovenia,2020,Current health expenditure (% of GDP),9.4
705,Slovenia,2021,Current health expenditure (% of GDP),9.5
705,Slovenia,2005,Domestic general government health expenditure (% of total government expenditure),12.4
705,Slovenia,2010,Domestic general government health expenditure (% of total government expenditure),12.4
705,Slovenia,2015,Domestic general government health expenditure (% of total government expenditure),12.4
705,Slovenia,2019,Domestic general government health expenditure (% of total government expenditure),14.2
705,Slovenia,2020,Domestic general government health expenditure (% of total government expenditure),13.3
705,Slovenia,2021,Domestic general government health expenditure (% of total government expenditure),14
90,Solomon Islands,2005,Current health expenditure (% of GDP),9
90,Solomon Islands,2010,Current health expenditure (% of GDP),4.7
90,Solomon Islands,2015,Current health expenditure (% of GDP),4.4
90,Solomon Islands,2019,Current health expenditure (% of GDP),4.3
90,Solomon Islands,2020,Current health expenditure (% of GDP),4.8
90,Solomon Islands,2021,Current health expenditure (% of GDP),4.8
90,Solomon Islands,2005,Domestic general government health expenditure (% of total government expenditure),23.8
90,Solomon Islands,2010,Domestic general government health expenditure (% of total government expenditure),7.1
90,Solomon Islands,2015,Domestic general government health expenditure (% of total government expenditure),8.3
90,Solomon Islands,2019,Domestic general government health expenditure (% of total government expenditure),9.7
90,Solomon Islands,2020,Domestic general government health expenditure (% of total government expenditure),10.8
90,Solomon Islands,2021,Domestic general government health expenditure (% of total government expenditure),10.5
710,South Africa,2005,Current health expenditure (% of GDP),6.9
710,South Africa,2010,Current health expenditure (% of GDP),7.8
710,South Africa,2015,Current health expenditure (% of GDP),8.1
710,South Africa,2019,Current health expenditure (% of GDP),8.2
710,South Africa,2020,Current health expenditure (% of GDP),8.6
710,South Africa,2021,Current health expenditure (% of GDP),8.3
710,South Africa,2005,Domestic general government health expenditure (% of total government expenditure),10.9
710,South Africa,2010,Domestic general government health expenditure (% of total government expenditure),14.1
710,South Africa,2015,Domestic general government health expenditure (% of total government expenditure),15.2
710,South Africa,2019,Domestic general government health expenditure (% of total government expenditure),15.3
710,South Africa,2020,Domestic general government health expenditure (% of total government expenditure),15.3
710,South Africa,2021,Domestic general government health expenditure (% of total government expenditure),15.3
728,South Sudan,2019,Current health expenditure (% of GDP),9
728,South Sudan,2020,Current health expenditure (% of GDP),9.4
728,South Sudan,2021,Current health expenditure (% of GDP),5.9
728,South Sudan,2019,Domestic general government health expenditure (% of total government expenditure),2.1
728,South Sudan,2020,Domestic general government health expenditure (% of total government expenditure),2.1
728,South Sudan,2021,Domestic general government health expenditure (% of total government expenditure),2.1
724,Spain,2005,Current health expenditure (% of GDP),7.7
724,Spain,2010,Current health expenditure (% of GDP),9.1
724,Spain,2015,Current health expenditure (% of GDP),9.1
724,Spain,2019,Current health expenditure (% of GDP),9.1
724,Spain,2020,Current health expenditure (% of GDP),10.7
724,Spain,2021,Current health expenditure (% of GDP),10.7
724,Spain,2005,Domestic general government health expenditure (% of total government expenditure),14.4
724,Spain,2010,Domestic general government health expenditure (% of total government expenditure),14.7
724,Spain,2015,Domestic general government health expenditure (% of total government expenditure),14.8
724,Spain,2019,Domestic general government health expenditure (% of total government expenditure),15.3
724,Spain,2020,Domestic general government health expenditure (% of total government expenditure),15.1
724,Spain,2021,Domestic general government health expenditure (% of total government expenditure),15.2
144,Sri Lanka,2005,Current health expenditure (% of GDP),3.9
144,Sri Lanka,2010,Current health expenditure (% of GDP),3.7
144,Sri Lanka,2015,Current health expenditure (% of GDP),3.7
144,Sri Lanka,2019,Current health expenditure (% of GDP),3.9
144,Sri Lanka,2020,Current health expenditure (% of GDP),4
144,Sri Lanka,2021,Current health expenditure (% of GDP),4.1
144,Sri Lanka,2005,Domestic general government health expenditure (% of total government expenditure),10.1
144,Sri Lanka,2010,Domestic general government health expenditure (% of total government expenditure),7.8
144,Sri Lanka,2015,Domestic general government health expenditure (% of total government expenditure),8.4
144,Sri Lanka,2019,Domestic general government health expenditure (% of total government expenditure),9.5
144,Sri Lanka,2020,Domestic general government health expenditure (% of total government expenditure),9.5
144,Sri Lanka,2021,Domestic general government health expenditure (% of total government expenditure),9.5
729,Sudan,2005,Current health expenditure (% of GDP),4.1
729,Sudan,2010,Current health expenditure (% of GDP),5.1
729,Sudan,2015,Current health expenditure (% of GDP),5.8
729,Sudan,2019,Current health expenditure (% of GDP),4.6
729,Sudan,2020,Current health expenditure (% of GDP),3
729,Sudan,2021,Current health expenditure (% of GDP),2.8
729,Sudan,2005,Domestic general government health expenditure (% of total government expenditure),8.1
729,Sudan,2010,Domestic general government health expenditure (% of total government expenditure),9.5
729,Sudan,2015,Domestic general government health expenditure (% of total government expenditure),6.7
729,Sudan,2019,Domestic general government health expenditure (% of total government expenditure),5.6
729,Sudan,2020,Domestic general government health expenditure (% of total government expenditure),9.6
729,Sudan,2021,Domestic general government health expenditure (% of total government expenditure),7.9
740,Suriname,2005,Current health expenditure (% of GDP),5.2
740,Suriname,2010,Current health expenditure (% of GDP),4.7
740,Suriname,2015,Current health expenditure (% of GDP),5.8
740,Suriname,2019,Current health expenditure (% of GDP),8.7
740,Suriname,2020,Current health expenditure (% of GDP),6.8
740,Suriname,2021,Current health expenditure (% of GDP),5.7
740,Suriname,2005,Domestic general government health expenditure (% of total government expenditure),10.6
740,Suriname,2010,Domestic general government health expenditure (% of total government expenditure),9.5
740,Suriname,2015,Domestic general government health expenditure (% of total government expenditure),10.9
740,Suriname,2019,Domestic general government health expenditure (% of total government expenditure),15.7
740,Suriname,2020,Domestic general government health expenditure (% of total government expenditure),14.8
740,Suriname,2021,Domestic general government health expenditure (% of total government expenditure),10
752,Sweden,2005,Current health expenditure (% of GDP),8.2
752,Sweden,2010,Current health expenditure (% of GDP),8.3
752,Sweden,2015,Current health expenditure (% of GDP),10.8
752,Sweden,2019,Current health expenditure (% of GDP),10.8
752,Sweden,2020,Current health expenditure (% of GDP),11.3
752,Sweden,2021,Current health expenditure (% of GDP),11.2
752,Sweden,2005,Domestic general government health expenditure (% of total government expenditure),12.8
752,Sweden,2010,Domestic general government health expenditure (% of total government expenditure),13.6
752,Sweden,2015,Domestic general government health expenditure (% of total government expenditure),18.4
752,Sweden,2019,Domestic general government health expenditure (% of total government expenditure),18.8
752,Sweden,2020,Domestic general government health expenditure (% of total government expenditure),18.8
752,Sweden,2021,Domestic general government health expenditure (% of total government expenditure),19.6
756,Switzerland,2005,Current health expenditure (% of GDP),10.1
756,Switzerland,2010,Current health expenditure (% of GDP),9.9
756,Switzerland,2015,Current health expenditure (% of GDP),10.8
756,Switzerland,2019,Current health expenditure (% of GDP),11.1
756,Switzerland,2020,Current health expenditure (% of GDP),11.7
756,Switzerland,2021,Current health expenditure (% of GDP),11.8
756,Switzerland,2005,Domestic general government health expenditure (% of total government expenditure),9.4
756,Switzerland,2010,Domestic general government health expenditure (% of total government expenditure),10.4
756,Switzerland,2015,Domestic general government health expenditure (% of total government expenditure),10.7
756,Switzerland,2019,Domestic general government health expenditure (% of total government expenditure),11.2
756,Switzerland,2020,Domestic general government health expenditure (% of total government expenditure),11
756,Switzerland,2021,Domestic general government health expenditure (% of total government expenditure),11.7
760,Syrian Arab Republic,2005,Current health expenditure (% of GDP),4.1
760,Syrian Arab Republic,2010,Current health expenditure (% of GDP),3.3
760,Syrian Arab Republic,2005,Domestic general government health expenditure (% of total government expenditure),7.3
760,Syrian Arab Republic,2010,Domestic general government health expenditure (% of total government expenditure),5.1
762,Tajikistan,2005,Current health expenditure (% of GDP),5.2
762,Tajikistan,2010,Current health expenditure (% of GDP),5.7
762,Tajikistan,2015,Current health expenditure (% of GDP),6.9
762,Tajikistan,2019,Current health expenditure (% of GDP),6.9
762,Tajikistan,2020,Current health expenditure (% of GDP),8.2
762,Tajikistan,2021,Current health expenditure (% of GDP),8
762,Tajikistan,2005,Domestic general government health expenditure (% of total government expenditure),4.3
762,Tajikistan,2010,Domestic general government health expenditure (% of total government expenditure),4.5
762,Tajikistan,2015,Domestic general government health expenditure (% of total government expenditure),6.4
762,Tajikistan,2019,Domestic general government health expenditure (% of total government expenditure),6.6
762,Tajikistan,2020,Domestic general government health expenditure (% of total government expenditure),7.4
762,Tajikistan,2021,Domestic general government health expenditure (% of total government expenditure),7
764,Thailand,2005,Current health expenditure (% of GDP),3.2
764,Thailand,2010,Current health expenditure (% of GDP),3.4
764,Thailand,2015,Current health expenditure (% of GDP),3.9
764,Thailand,2019,Current health expenditure (% of GDP),3.8
764,Thailand,2020,Current health expenditure (% of GDP),4.4
764,Thailand,2021,Current health expenditure (% of GDP),5.2
764,Thailand,2005,Domestic general government health expenditure (% of total government expenditure),10.5
764,Thailand,2010,Domestic general government health expenditure (% of total government expenditure),11.6
764,Thailand,2015,Domestic general government health expenditure (% of total government expenditure),12.5
764,Thailand,2019,Domestic general government health expenditure (% of total government expenditure),12.5
764,Thailand,2020,Domestic general government health expenditure (% of total government expenditure),11.9
764,Thailand,2021,Domestic general government health expenditure (% of total government expenditure),13.5
626,Timor-Leste,2005,Current health expenditure (% of GDP),5.3
626,Timor-Leste,2010,Current health expenditure (% of GDP),6.5
626,Timor-Leste,2015,Current health expenditure (% of GDP),7.7
626,Timor-Leste,2019,Current health expenditure (% of GDP),6
626,Timor-Leste,2020,Current health expenditure (% of GDP),10
626,Timor-Leste,2021,Current health expenditure (% of GDP),11.4
626,Timor-Leste,2005,Domestic general government health expenditure (% of total government expenditure),3.6
626,Timor-Leste,2010,Domestic general government health expenditure (% of total government expenditure),2.7
626,Timor-Leste,2015,Domestic general government health expenditure (% of total government expenditure),4.5
626,Timor-Leste,2019,Domestic general government health expenditure (% of total government expenditure),4.2
626,Timor-Leste,2020,Domestic general government health expenditure (% of total government expenditure),6.6
626,Timor-Leste,2021,Domestic general government health expenditure (% of total government expenditure),7
768,Togo,2005,Current health expenditure (% of GDP),3.3
768,Togo,2010,Current health expenditure (% of GDP),4.5
768,Togo,2015,Current health expenditure (% of GDP),5
768,Togo,2019,Current health expenditure (% of GDP),5.7
768,Togo,2020,Current health expenditure (% of GDP),6
768,Togo,2021,Current health expenditure (% of GDP),5.6
768,Togo,2005,Domestic general government health expenditure (% of total government expenditure),3.8
768,Togo,2010,Domestic general government health expenditure (% of total government expenditure),7.4
768,Togo,2015,Domestic general government health expenditure (% of total government expenditure),4
768,Togo,2019,Domestic general government health expenditure (% of total government expenditure),5.4
768,Togo,2020,Domestic general government health expenditure (% of total government expenditure),3.9
768,Togo,2021,Domestic general government health expenditure (% of total government expenditure),2.6
776,Tonga,2005,Current health expenditure (% of GDP),4.4
776,Tonga,2010,Current health expenditure (% of GDP),4.8
776,Tonga,2015,Current health expenditure (% of GDP),4.5
776,Tonga,2019,Current health expenditure (% of GDP),4.8
776,Tonga,2020,Current health expenditure (% of GDP),5.3
776,Tonga,2021,Current health expenditure (% of GDP),6.3
776,Tonga,2005,Domestic general government health expenditure (% of total government expenditure),13.1
776,Tonga,2010,Domestic general government health expenditure (% of total government expenditure),10.1
776,Tonga,2015,Domestic general government health expenditure (% of total government expenditure),7.4
776,Tonga,2019,Domestic general government health expenditure (% of total government expenditure),7.5
776,Tonga,2020,Domestic general government health expenditure (% of total government expenditure),7.9
776,Tonga,2021,Domestic general government health expenditure (% of total government expenditure),7.3
780,Trinidad and Tobago,2005,Current health expenditure (% of GDP),4.4
780,Trinidad and Tobago,2010,Current health expenditure (% of GDP),5.1
780,Trinidad and Tobago,2015,Current health expenditure (% of GDP),5.7
780,Trinidad and Tobago,2019,Current health expenditure (% of GDP),6.8
780,Trinidad and Tobago,2020,Current health expenditure (% of GDP),7.5
780,Trinidad and Tobago,2021,Current health expenditure (% of GDP),7
780,Trinidad and Tobago,2005,Domestic general government health expenditure (% of total government expenditure),8
780,Trinidad and Tobago,2010,Domestic general government health expenditure (% of total government expenditure),8
780,Trinidad and Tobago,2015,Domestic general government health expenditure (% of total government expenditure),8.3
780,Trinidad and Tobago,2019,Domestic general government health expenditure (% of total government expenditure),10.2
780,Trinidad and Tobago,2020,Domestic general government health expenditure (% of total government expenditure),9.6
780,Trinidad and Tobago,2021,Domestic general government health expenditure (% of total government expenditure),11.1
788,Tunisia,2005,Current health expenditure (% of GDP),5.1
788,Tunisia,2010,Current health expenditure (% of GDP),5.6
788,Tunisia,2015,Current health expenditure (% of GDP),6.2
788,Tunisia,2019,Current health expenditure (% of GDP),6
788,Tunisia,2020,Current health expenditure (% of GDP),7.1
788,Tunisia,2021,Current health expenditure (% of GDP),7
788,Tunisia,2005,Domestic general government health expenditure (% of total government expenditure),11.4
788,Tunisia,2010,Domestic general government health expenditure (% of total government expenditure),13
788,Tunisia,2015,Domestic general government health expenditure (% of total government expenditure),12.2
788,Tunisia,2019,Domestic general government health expenditure (% of total government expenditure),12.1
788,Tunisia,2020,Domestic general government health expenditure (% of total government expenditure),12.5
788,Tunisia,2021,Domestic general government health expenditure (% of total government expenditure),12.4
792,Türkiye,2005,Current health expenditure (% of GDP),4.9
792,Türkiye,2010,Current health expenditure (% of GDP),5
792,Türkiye,2015,Current health expenditure (% of GDP),4.1
792,Türkiye,2019,Current health expenditure (% of GDP),4.4
792,Türkiye,2020,Current health expenditure (% of GDP),4.6
792,Türkiye,2021,Current health expenditure (% of GDP),4.6
792,Türkiye,2005,Domestic general government health expenditure (% of total government expenditure),10.3
792,Türkiye,2010,Domestic general government health expenditure (% of total government expenditure),10.9
792,Türkiye,2015,Domestic general government health expenditure (% of total government expenditure),9.7
792,Türkiye,2019,Domestic general government health expenditure (% of total government expenditure),9.5
792,Türkiye,2020,Domestic general government health expenditure (% of total government expenditure),10.7
792,Türkiye,2021,Domestic general government health expenditure (% of total government expenditure),11.5
795,Turkmenistan,2005,Current health expenditure (% of GDP),5.7
795,Turkmenistan,2010,Current health expenditure (% of GDP),3.2
795,Turkmenistan,2015,Current health expenditure (% of GDP),5.1
795,Turkmenistan,2019,Current health expenditure (% of GDP),5.7
795,Turkmenistan,2020,Current health expenditure (% of GDP),5.7
795,Turkmenistan,2021,Current health expenditure (% of GDP),5.6
795,Turkmenistan,2005,Domestic general government health expenditure (% of total government expenditure),10.3
795,Turkmenistan,2010,Domestic general government health expenditure (% of total government expenditure),8.7
795,Turkmenistan,2015,Domestic general government health expenditure (% of total government expenditure),8.7
795,Turkmenistan,2019,Domestic general government health expenditure (% of total government expenditure),8.7
795,Turkmenistan,2020,Domestic general government health expenditure (% of total government expenditure),8.7
795,Turkmenistan,2021,Domestic general government health expenditure (% of total government expenditure),8.7
798,Tuvalu,2005,Current health expenditure (% of GDP),10.6
798,Tuvalu,2010,Current health expenditure (% of GDP),15.7
798,Tuvalu,2015,Current health expenditure (% of GDP),13.5
798,Tuvalu,2019,Current health expenditure (% of GDP),22.4
798,Tuvalu,2020,Current health expenditure (% of GDP),18.9
798,Tuvalu,2021,Current health expenditure (% of GDP),20
798,Tuvalu,2005,Domestic general government health expenditure (% of total government expenditure),11.6
798,Tuvalu,2010,Domestic general government health expenditure (% of total government expenditure),14
798,Tuvalu,2015,Domestic general government health expenditure (% of total government expenditure),8.7
798,Tuvalu,2019,Domestic general government health expenditure (% of total government expenditure),15.2
798,Tuvalu,2020,Domestic general government health expenditure (% of total government expenditure),12.1
798,Tuvalu,2021,Domestic general government health expenditure (% of total government expenditure),8.2
800,Uganda,2005,Current health expenditure (% of GDP),5.8
800,Uganda,2010,Current health expenditure (% of GDP),6.8
800,Uganda,2015,Current health expenditure (% of GDP),5.1
800,Uganda,2019,Current health expenditure (% of GDP),3.8
800,Uganda,2020,Current health expenditure (% of GDP),4.3
800,Uganda,2021,Current health expenditure (% of GDP),4.7
800,Uganda,2005,Domestic general government health expenditure (% of total government expenditure),7.1
800,Uganda,2010,Domestic general government health expenditure (% of total government expenditure),7.1
800,Uganda,2015,Domestic general government health expenditure (% of total government expenditure),5.1
800,Uganda,2019,Domestic general government health expenditure (% of total government expenditure),3.1
800,Uganda,2020,Domestic general government health expenditure (% of total government expenditure),4.4
800,Uganda,2021,Domestic general government health expenditure (% of total government expenditure),4.9
804,Ukraine,2005,Current health expenditure (% of GDP),6.3
804,Ukraine,2010,Current health expenditure (% of GDP),6.8
804,Ukraine,2015,Current health expenditure (% of GDP),7.8
804,Ukraine,2019,Current health expenditure (% of GDP),7.1
804,Ukraine,2020,Current health expenditure (% of GDP),7.6
804,Ukraine,2021,Current health expenditure (% of GDP),8
804,Ukraine,2005,Domestic general government health expenditure (% of total government expenditure),8.4
804,Ukraine,2010,Domestic general government health expenditure (% of total government expenditure),7.5
804,Ukraine,2015,Domestic general government health expenditure (% of total government expenditure),8.6
804,Ukraine,2019,Domestic general government health expenditure (% of total government expenditure),7.7
804,Ukraine,2020,Domestic general government health expenditure (% of total government expenditure),8.2
804,Ukraine,2021,Domestic general government health expenditure (% of total government expenditure),10.1
784,United Arab Emirates,2005,Current health expenditure (% of GDP),2.3
784,United Arab Emirates,2010,Current health expenditure (% of GDP),3.9
784,United Arab Emirates,2015,Current health expenditure (% of GDP),3.5
