Region/Country/Area,Country/Region Name,Year,Series,Value
850,United States Virgin Islands,2010,Percentage of individuals using the internet,31.2
850,United States Virgin Islands,2015,Percentage of individuals using the internet,54.8
858,Uruguay,2000,Percentage of individuals using the internet,10.5
858,Uruguay,2005,Percentage of individuals using the internet,20.1
858,Uruguay,2010,Percentage of individuals using the internet,46.4
858,Uruguay,2015,Percentage of individuals using the internet,64.6
858,Uruguay,2020,Percentage of individuals using the internet,85.5
858,Uruguay,2021,Percentage of individuals using the internet,87.6
858,Uruguay,2022,Percentage of individuals using the internet,89.9
860,Uzbekistan,2000,Percentage of individuals using the internet,0.5
860,Uzbekistan,2005,Percentage of individuals using the internet,3.3
860,Uzbekistan,2010,Percentage of individuals using the internet,15.9
860,Uzbekistan,2015,Percentage of individuals using the internet,42.8
860,Uzbekistan,2020,Percentage of individuals using the internet,71.1
860,Uzbekistan,2021,Percentage of individuals using the internet,76.6
860,Uzbekistan,2022,Percentage of individuals using the internet,83.9
548,Vanuatu,2000,Percentage of individuals using the internet,2.1
548,Vanuatu,2005,Percentage of individuals using the internet,5.1
548,Vanuatu,2010,Percentage of individuals using the internet,8.0
548,Vanuatu,2015,Percentage of individuals using the internet,22.4
548,Vanuatu,2020,Percentage of individuals using the internet,64.3
548,Vanuatu,2021,Percentage of individuals using the internet,68.6
548,Vanuatu,2022,Percentage of individuals using the internet,69.9
862,Venezuela (Boliv. Rep. of),2000,Percentage of individuals using the internet,3.4
862,Venezuela (Boliv. Rep. of),2005,Percentage of individuals using the internet,12.6
862,Venezuela (Boliv. Rep. of),2010,Percentage of individuals using the internet,37.4
862,Venezuela (Boliv. Rep. of),2015,Percentage of individuals using the internet,58.0
704,Viet Nam,2000,Percentage of individuals using the internet,0.3
704,Viet Nam,2005,Percentage of individuals using the internet,12.7
704,Viet Nam,2010,Percentage of individuals using the internet,30.7
704,Viet Nam,2015,Percentage of individuals using the internet,45.0
704,Viet Nam,2020,Percentage of individuals using the internet,70.3
704,Viet Nam,2021,Percentage of individuals using the internet,74.2
704,Viet Nam,2022,Percentage of individuals using the internet,78.6
876,Wallis and Futuna Islands,2000,Percentage of individuals using the internet,4.8
876,Wallis and Futuna Islands,2005,Percentage of individuals using the internet,6.7
876,Wallis and Futuna Islands,2010,Percentage of individuals using the internet,8.2
887,Yemen,2000,Percentage of individuals using the internet,0.1
887,Yemen,2005,Percentage of individuals using the internet,1.0
887,Yemen,2010,Percentage of individuals using the internet,12.4
887,Yemen,2015,Percentage of individuals using the internet,24.1
887,Yemen,2020,Percentage of individuals using the internet,13.8
887,Yemen,2021,Percentage of individuals using the internet,14.9
887,Yemen,2022,Percentage of individuals using the internet,17.7
894,Zambia,2000,Percentage of individuals using the internet,0.2
894,Zambia,2005,Percentage of individuals using the internet,1.3
894,Zambia,2010,Percentage of individuals using the internet,3.0
894,Zambia,2015,Percentage of individuals using the internet,8.8
894,Zambia,2020,Percentage of individuals using the internet,24.5
894,Zambia,2021,Percentage of individuals using the internet,27.0
894,Zambia,2022,Percentage of individuals using the internet,31.2
716,Zimbabwe,2000,Percentage of individuals using the internet,0.4
716,Zimbabwe,2005,Percentage of individuals using the internet,2.4
716,Zimbabwe,2010,Percentage of individuals using the internet,6.4
716,Zimbabwe,2015,Percentage of individuals using the internet,22.7
716,Zimbabwe,2020,Percentage of individuals using the internet,29.3
716,Zimbabwe,2021,Percentage of individuals using the internet,32.5
716,Zimbabwe,2022,Percentage of individuals using the internet,32.6
199,LDC§,2000,Percentage of individuals using the internet,0.4
199,LDC§,2005,Percentage of individuals using the internet,0.7
199,LDC§,2010,Percentage of individuals using the internet,3.3
199,LDC§,2015,Percentage of individuals using the internet,10.7
199,LDC§,2020,Percentage of individuals using the internet,26.9
199,LDC§,2021,Percentage of individuals using the internet,29.5
199,LDC§,2022,Percentage of individuals using the internet,32.0
432,LLDCs,2000,Percentage of individuals using the internet,0.5
432,LLDCs,2005,Percentage of individuals using the internet,1.9
432,LLDCs,2010,Percentage of individuals using the internet,7.7
432,LLDCs,2015,Percentage of individuals using the internet,18.7
432,LLDCs,2020,Percentage of individuals using the internet,29.9
432,LLDCs,2021,Percentage of individuals using the internet,32.6
432,LLDCs,2022,Percentage of individuals using the internet,35.8
722,SIDS,2000,Percentage of individuals using the internet,6.0
722,SIDS,2005,Percentage of individuals using the internet,13.1
722,SIDS,2010,Percentage of individuals using the internet,22.2
722,SIDS,2015,Percentage of individuals using the internet,36.3
722,SIDS,2020,Percentage of individuals using the internet,61.3
722,SIDS,2021,Percentage of individuals using the internet,63.6
722,SIDS,2022,Percentage of individuals using the internet,65.0
