Region/Country/Area,,Year,Series,Value
642,Romania,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",66.7
642,Romania,2022,"Safely managed drinking water sources, total (Proportion of population with access)",82.1
642,Romania,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",87.6
643,Russian Federation,2010,"Safely managed drinking water sources, total (Proportion of population with access)",75.3
643,Russian Federation,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",62.4
643,Russian Federation,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",58.2
643,Russian Federation,2015,"Safely managed drinking water sources, total (Proportion of population with access)",75.6
643,Russian Federation,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",63.3
643,Russian Federation,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",59.6
643,Russian Federation,2022,"Safely managed drinking water sources, total (Proportion of population with access)",76.2
643,Russian Federation,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",64.2
643,Russian Federation,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",61.2
646,Rwanda,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",37
646,Rwanda,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",43.8
646,Rwanda,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",44.6
646,Rwanda,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",50.2
646,Rwanda,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",54.6
646,Rwanda,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",57.9
652,Saint Barthélemy,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",99.5
652,Saint Barthélemy,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.5
652,Saint Barthélemy,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",99.9
652,Saint Barthélemy,2015,"Safely managed drinking water sources, total (Proportion of population with access)",99.9
652,Saint Barthélemy,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",100
652,Saint Barthélemy,2022,"Safely managed drinking water sources, total (Proportion of population with access)",100
654,Saint Helena,2010,"Safely managed drinking water sources, total (Proportion of population with access)",88.9
654,Saint Helena,2015,"Safely managed drinking water sources, total (Proportion of population with access)",89.1
654,Saint Helena,2022,"Safely managed drinking water sources, total (Proportion of population with access)",89.2
663,Saint Martin (French part),2010,"Safely managed drinking water sources, urban (Proportion of population with access)",96.7
663,Saint Martin (French part),2010,"Safely managed drinking water sources, total (Proportion of population with access)",96.7
663,Saint Martin (French part),2015,"Safely managed drinking water sources, urban (Proportion of population with access)",96.7
663,Saint Martin (French part),2015,"Safely managed drinking water sources, total (Proportion of population with access)",96.7
663,Saint Martin (French part),2022,"Safely managed drinking water sources, urban (Proportion of population with access)",96.6
663,Saint Martin (French part),2022,"Safely managed drinking water sources, total (Proportion of population with access)",96.6
666,Saint Pierre and Miquelon,2010,"Safely managed drinking water sources, total (Proportion of population with access)",83.1
666,Saint Pierre and Miquelon,2015,"Safely managed drinking water sources, total (Proportion of population with access)",83.1
666,Saint Pierre and Miquelon,2020,"Safely managed drinking water sources, total (Proportion of population with access)",83.1
882,Samoa,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",85.5
882,Samoa,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",54.9
882,Samoa,2010,"Safely managed drinking water sources, total (Proportion of population with access)",61
882,Samoa,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",42.9
882,Samoa,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",50.7
882,Samoa,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",49.2
882,Samoa,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",88.6
882,Samoa,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",55.4
882,Samoa,2015,"Safely managed drinking water sources, total (Proportion of population with access)",61.7
882,Samoa,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",40.1
882,Samoa,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",48.4
882,Samoa,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",46.9
882,Samoa,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",90.2
882,Samoa,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",56.2
882,Samoa,2022,"Safely managed drinking water sources, total (Proportion of population with access)",62.2
882,Samoa,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",36.7
882,Samoa,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",44.3
882,Samoa,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",42.9
674,San Marino,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
674,San Marino,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",90.2
674,San Marino,2015,"Safely managed drinking water sources, total (Proportion of population with access)",100
674,San Marino,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",90.2
674,San Marino,2022,"Safely managed drinking water sources, total (Proportion of population with access)",100
674,San Marino,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",90.2
678,Sao Tome and Principe,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",36.2
678,Sao Tome and Principe,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",21
678,Sao Tome and Principe,2010,"Safely managed drinking water sources, total (Proportion of population with access)",30.9
678,Sao Tome and Principe,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",25.5
678,Sao Tome and Principe,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",18.6
678,Sao Tome and Principe,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",23.1
678,Sao Tome and Principe,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",38.3
678,Sao Tome and Principe,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",22.3
678,Sao Tome and Principe,2015,"Safely managed drinking water sources, total (Proportion of population with access)",33.5
678,Sao Tome and Principe,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",29.7
678,Sao Tome and Principe,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",24.2
678,Sao Tome and Principe,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",28
678,Sao Tome and Principe,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",40.3
678,Sao Tome and Principe,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",23.8
678,Sao Tome and Principe,2022,"Safely managed drinking water sources, total (Proportion of population with access)",36.3
678,Sao Tome and Principe,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",34.8
678,Sao Tome and Principe,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",31.5
678,Sao Tome and Principe,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",34
682,Saudi Arabia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",82.4
682,Saudi Arabia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",79.5
682,Saudi Arabia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",82.4
682,Saudi Arabia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",79.7
682,Saudi Arabia,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",82.4
682,Saudi Arabia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",79.9
686,Senegal,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",40
686,Senegal,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",9.7
686,Senegal,2010,"Safely managed drinking water sources, total (Proportion of population with access)",23
686,Senegal,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",19.9
686,Senegal,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",19.4
686,Senegal,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",19.6
686,Senegal,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",40.5
686,Senegal,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",10.9
686,Senegal,2015,"Safely managed drinking water sources, total (Proportion of population with access)",24.5
686,Senegal,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",17
686,Senegal,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",17.2
686,Senegal,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",17.1
686,Senegal,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",41.3
686,Senegal,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",12.6
686,Senegal,2022,"Safely managed drinking water sources, total (Proportion of population with access)",26.7
686,Senegal,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",13.9
686,Senegal,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",14.2
686,Senegal,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",14.1
688,Serbia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",81.5
688,Serbia,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",66.5
688,Serbia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",74.7
688,Serbia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",26.3
688,Serbia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",30.6
688,Serbia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",28.3
688,Serbia,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",81.5
688,Serbia,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",66.5
688,Serbia,2015,"Safely managed drinking water sources, total (Proportion of population with access)",74.9
688,Serbia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",24.8
688,Serbia,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",30.1
688,Serbia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",27.1
688,Serbia,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",81.5
688,Serbia,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",66.6
688,Serbia,2022,"Safely managed drinking water sources, total (Proportion of population with access)",75.1
688,Serbia,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",22.4
688,Serbia,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",29.3
688,Serbia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",25.4
694,Sierra Leone,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",11.4
694,Sierra Leone,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",4.5
694,Sierra Leone,2010,"Safely managed drinking water sources, total (Proportion of population with access)",7.2
694,Sierra Leone,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",13.9
694,Sierra Leone,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",4.8
694,Sierra Leone,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",8.3
694,Sierra Leone,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",11.8
694,Sierra Leone,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",6.1
694,Sierra Leone,2015,"Safely managed drinking water sources, total (Proportion of population with access)",8.4
694,Sierra Leone,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",16.7
694,Sierra Leone,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",6.7
694,Sierra Leone,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",10.8
694,Sierra Leone,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",12.2
694,Sierra Leone,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",8.7
694,Sierra Leone,2022,"Safely managed drinking water sources, total (Proportion of population with access)",10.3
694,Sierra Leone,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",22.5
694,Sierra Leone,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",9.8
694,Sierra Leone,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",15.4
702,Singapore,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",100
702,Singapore,2010,"Safely managed drinking water sources, total (Proportion of population with access)",100
702,Singapore,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",100
702,Singapore,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",100
702,Singapore,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",100
702,Singapore,2015,"Safely managed drinking water sources, total (Proportion of population with access)",100
702,Singapore,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",100
702,Singapore,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",100
702,Singapore,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",100
702,Singapore,2022,"Safely managed drinking water sources, total (Proportion of population with access)",100
702,Singapore,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",100
702,Singapore,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",100
703,Slovakia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.9
703,Slovakia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.9
703,Slovakia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",76.5
703,Slovakia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",83.3
703,Slovakia,2015,"Safely managed drinking water sources, total (Proportion of population with access)",98.9
703,Slovakia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.5
703,Slovakia,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",75.5
703,Slovakia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",82.5
703,Slovakia,2022,"Safely managed drinking water sources, total (Proportion of population with access)",99.2
703,Slovakia,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.5
703,Slovakia,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",75.5
703,Slovakia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",82.5
705,Slovenia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",91.8
705,Slovenia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",64.3
705,Slovenia,2015,"Safely managed drinking water sources, total (Proportion of population with access)",95.2
705,Slovenia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",79.2
705,Slovenia,2022,"Safely managed drinking water sources, total (Proportion of population with access)",98.3
705,Slovenia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",84
706,Somalia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",38.4
706,Somalia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",12.5
706,Somalia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",22.7
706,Somalia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",41.1
706,Somalia,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",16.4
706,Somalia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",27.1
706,Somalia,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",44.5
706,Somalia,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",21.8
706,Somalia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",32.6
710,South Africa,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",87
710,South Africa,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",69.3
710,South Africa,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",62.7
710,South Africa,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",84.3
710,South Africa,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",70.9
710,South Africa,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",66.6
710,South Africa,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",80.5
710,South Africa,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",73.1
710,South Africa,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",71.7
724,Spain,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",99.9
724,Spain,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",98.6
724,Spain,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.6
724,Spain,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",90.4
724,Spain,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",99.8
724,Spain,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",98.6
724,Spain,2015,"Safely managed drinking water sources, total (Proportion of population with access)",99.5
724,Spain,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",90.2
724,Spain,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",99.8
724,Spain,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",98.6
724,Spain,2022,"Safely managed drinking water sources, total (Proportion of population with access)",99.6
724,Spain,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",90
144,Sri Lanka,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",88.1
144,Sri Lanka,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",37
144,Sri Lanka,2010,"Safely managed drinking water sources, total (Proportion of population with access)",46.3
144,Sri Lanka,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",90.3
144,Sri Lanka,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",37.7
144,Sri Lanka,2015,"Safely managed drinking water sources, total (Proportion of population with access)",47.3
144,Sri Lanka,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",83
144,Sri Lanka,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",38.7
144,Sri Lanka,2022,"Safely managed drinking water sources, total (Proportion of population with access)",47.1
275,State of Palestine,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",78.1
275,State of Palestine,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",71.6
275,State of Palestine,2010,"Safely managed drinking water sources, total (Proportion of population with access)",76.4
275,State of Palestine,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",60.8
275,State of Palestine,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",25.4
275,State of Palestine,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",51.6
275,State of Palestine,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",79.5
275,State of Palestine,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",73.6
275,State of Palestine,2015,"Safely managed drinking water sources, total (Proportion of population with access)",78.1
275,State of Palestine,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",66.4
275,State of Palestine,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",37.2
275,State of Palestine,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",59.2
275,State of Palestine,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",81.5
275,State of Palestine,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",76.4
275,State of Palestine,2022,"Safely managed drinking water sources, total (Proportion of population with access)",80.3
275,State of Palestine,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",74.6
275,State of Palestine,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",54.7
275,State of Palestine,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",70.1
740,Suriname,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",62.9
740,Suriname,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",35.6
740,Suriname,2010,"Safely managed drinking water sources, total (Proportion of population with access)",53.7
740,Suriname,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",23.6
740,Suriname,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",38.3
740,Suriname,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",28.5
740,Suriname,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",63.1
740,Suriname,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",38.2
740,Suriname,2015,"Safely managed drinking water sources, total (Proportion of population with access)",54.7
740,Suriname,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",22
740,Suriname,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",36.2
740,Suriname,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",26.8
740,Suriname,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",63.4
740,Suriname,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",40.8
740,Suriname,2022,"Safely managed drinking water sources, total (Proportion of population with access)",55.8
740,Suriname,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",20.7
740,Suriname,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",33.9
740,Suriname,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",25.2
752,Sweden,2010,"Safely managed drinking water sources, total (Proportion of population with access)",99.5
752,Sweden,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",95.9
752,Sweden,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.4
752,Sweden,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",95.2
752,Sweden,2015,"Safely managed drinking water sources, total (Proportion of population with access)",99.6
752,Sweden,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",96
752,Sweden,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.6
752,Sweden,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",95.4
752,Sweden,2022,"Safely managed drinking water sources, total (Proportion of population with access)",99.7
752,Sweden,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",96
752,Sweden,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",91.8
752,Sweden,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",95.6
756,Switzerland,2010,"Safely managed drinking water sources, total (Proportion of population with access)",96.7
756,Switzerland,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",99.8
756,Switzerland,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",95.5
756,Switzerland,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",98.7
756,Switzerland,2015,"Safely managed drinking water sources, total (Proportion of population with access)",96.7
756,Switzerland,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",99.9
756,Switzerland,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",97.4
756,Switzerland,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",99.2
756,Switzerland,2022,"Safely managed drinking water sources, total (Proportion of population with access)",96.7
756,Switzerland,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",99.9
756,Switzerland,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",99.6
756,Switzerland,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",99.8
762,Tajikistan,2010,"Safely managed drinking water sources, total (Proportion of population with access)",47.4
762,Tajikistan,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",57.4
762,Tajikistan,2015,"Safely managed drinking water sources, total (Proportion of population with access)",51.9
762,Tajikistan,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",58.4
762,Tajikistan,2022,"Safely managed drinking water sources, total (Proportion of population with access)",55.3
762,Tajikistan,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",59.3
764,Thailand,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",25.9
764,Thailand,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",20
764,Thailand,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",22.6
764,Thailand,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",27.7
764,Thailand,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",21.1
764,Thailand,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",24.3
764,Thailand,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",30
764,Thailand,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",22.2
764,Thailand,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",26.3
768,Togo,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",23.2
768,Togo,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",0
768,Togo,2010,"Safely managed drinking water sources, total (Proportion of population with access)",8.7
768,Togo,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",7.3
768,Togo,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",2.8
768,Togo,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",4.5
768,Togo,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",31
768,Togo,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",6.8
768,Togo,2015,"Safely managed drinking water sources, total (Proportion of population with access)",16.5
768,Togo,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",7.2
768,Togo,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",3.7
768,Togo,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",5.1
768,Togo,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",33.9
768,Togo,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",8.1
768,Togo,2022,"Safely managed drinking water sources, total (Proportion of population with access)",19.4
768,Togo,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",7.1
768,Togo,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",4.7
768,Togo,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",5.8
776,Tonga,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",50.2
776,Tonga,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",23.1
776,Tonga,2010,"Safely managed drinking water sources, total (Proportion of population with access)",29.4
776,Tonga,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",29.3
776,Tonga,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",39.4
776,Tonga,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",37
776,Tonga,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",50.5
776,Tonga,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",23.1
776,Tonga,2015,"Safely managed drinking water sources, total (Proportion of population with access)",29.5
776,Tonga,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",25.7
776,Tonga,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",37.5
776,Tonga,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",34.7
776,Tonga,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",50.8
776,Tonga,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",23.1
776,Tonga,2022,"Safely managed drinking water sources, total (Proportion of population with access)",29.5
776,Tonga,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",22.3
776,Tonga,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",35
776,Tonga,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",32
788,Tunisia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",83.4
788,Tunisia,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",56.6
788,Tunisia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",74.5
788,Tunisia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",79.2
788,Tunisia,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",41.7
788,Tunisia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",66.7
788,Tunisia,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",83.6
788,Tunisia,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",61
788,Tunisia,2015,"Safely managed drinking water sources, total (Proportion of population with access)",76.4
788,Tunisia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",84.1
788,Tunisia,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",51.8
788,Tunisia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",73.8
788,Tunisia,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",77.4
788,Tunisia,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",67.1
788,Tunisia,2022,"Safely managed drinking water sources, total (Proportion of population with access)",74.3
788,Tunisia,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.9
788,Tunisia,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",62.9
788,Tunisia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",81.1
792,Türkiye,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",54.2
792,Türkiye,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",58.7
792,Türkiye,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",55.5
792,Türkiye,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",63.5
