Region/Country/Area,,Year,Series,Value
678,Sao Tome and Principe,2015,Population annual rate of increase (percent),1.7
678,Sao Tome and Principe,2015,Total fertility rate (children per women),4.4
678,Sao Tome and Principe,2015,"Under five mortality rate for both sexes (per 1,000 live births)",23.3
678,Sao Tome and Principe,2015,"Maternal mortality ratio (deaths per 100,000 population)",139
678,Sao Tome and Principe,2015,Life expectancy at birth for both sexes (years),66
678,Sao Tome and Principe,2015,Life expectancy at birth for males (years),63.1
678,Sao Tome and Principe,2015,Life expectancy at birth for females (years),69.3
678,Sao Tome and Principe,2020,Population annual rate of increase (percent),2.2
678,Sao Tome and Principe,2020,Total fertility rate (children per women),3.8
678,Sao Tome and Principe,2020,"Under five mortality rate for both sexes (per 1,000 live births)",16.2
678,Sao Tome and Principe,2020,"Maternal mortality ratio (deaths per 100,000 population)",146
678,Sao Tome and Principe,2020,Life expectancy at birth for both sexes (years),68
678,Sao Tome and Principe,2020,Life expectancy at birth for males (years),64.6
678,Sao Tome and Principe,2020,Life expectancy at birth for females (years),72
678,Sao Tome and Principe,2024,Population annual rate of increase (percent),2
678,Sao Tome and Principe,2024,Total fertility rate (children per women),3.6
678,Sao Tome and Principe,2024,"Under five mortality rate for both sexes (per 1,000 live births)",13.2
678,Sao Tome and Principe,2024,Life expectancy at birth for both sexes (years),69.9
678,Sao Tome and Principe,2024,Life expectancy at birth for males (years),66.4
678,Sao Tome and Principe,2024,Life expectancy at birth for females (years),73.9
682,Saudi Arabia,2010,Population annual rate of increase (percent),3.8
682,Saudi Arabia,2010,Total fertility rate (children per women),2.8
682,Saudi Arabia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",12.3
682,Saudi Arabia,2010,"Maternal mortality ratio (deaths per 100,000 population)",15
682,Saudi Arabia,2010,Life expectancy at birth for both sexes (years),75.6
682,Saudi Arabia,2010,Life expectancy at birth for males (years),74.1
682,Saudi Arabia,2010,Life expectancy at birth for females (years),78
682,Saudi Arabia,2015,Population annual rate of increase (percent),3.3
682,Saudi Arabia,2015,Total fertility rate (children per women),2.6
682,Saudi Arabia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",9.1
682,Saudi Arabia,2015,"Maternal mortality ratio (deaths per 100,000 population)",16
682,Saudi Arabia,2015,Life expectancy at birth for both sexes (years),77.8
682,Saudi Arabia,2015,Life expectancy at birth for males (years),76.6
682,Saudi Arabia,2015,Life expectancy at birth for females (years),79.7
682,Saudi Arabia,2020,Population annual rate of increase (percent),1.2
682,Saudi Arabia,2020,Total fertility rate (children per women),2.3
682,Saudi Arabia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",7
682,Saudi Arabia,2020,"Maternal mortality ratio (deaths per 100,000 population)",16
682,Saudi Arabia,2020,Life expectancy at birth for both sexes (years),77.6
682,Saudi Arabia,2020,Life expectancy at birth for males (years),76
682,Saudi Arabia,2020,Life expectancy at birth for females (years),80.1
682,Saudi Arabia,2024,Population annual rate of increase (percent),1.8
682,Saudi Arabia,2024,Total fertility rate (children per women),2.3
682,Saudi Arabia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",7.4
682,Saudi Arabia,2024,Life expectancy at birth for both sexes (years),79
682,Saudi Arabia,2024,Life expectancy at birth for males (years),77.3
682,Saudi Arabia,2024,Life expectancy at birth for females (years),81.3
686,Senegal,2010,Population annual rate of increase (percent),2.4
686,Senegal,2010,Total fertility rate (children per women),5.1
686,Senegal,2010,"Under five mortality rate for both sexes (per 1,000 live births)",66.7
686,Senegal,2010,"Maternal mortality ratio (deaths per 100,000 population)",450
686,Senegal,2010,Life expectancy at birth for both sexes (years),64.2
686,Senegal,2010,Life expectancy at birth for males (years),62.3
686,Senegal,2010,Life expectancy at birth for females (years),66.2
686,Senegal,2015,Population annual rate of increase (percent),3
686,Senegal,2015,Total fertility rate (children per women),4.8
686,Senegal,2015,"Under five mortality rate for both sexes (per 1,000 live births)",51
686,Senegal,2015,"Maternal mortality ratio (deaths per 100,000 population)",321
686,Senegal,2015,Life expectancy at birth for both sexes (years),66.5
686,Senegal,2015,Life expectancy at birth for males (years),64.6
686,Senegal,2015,Life expectancy at birth for females (years),68.3
686,Senegal,2020,Population annual rate of increase (percent),2.6
686,Senegal,2020,Total fertility rate (children per women),4
686,Senegal,2020,"Under five mortality rate for both sexes (per 1,000 live births)",40.2
686,Senegal,2020,"Maternal mortality ratio (deaths per 100,000 population)",261
686,Senegal,2020,Life expectancy at birth for both sexes (years),67.5
686,Senegal,2020,Life expectancy at birth for males (years),65.5
686,Senegal,2020,Life expectancy at birth for females (years),69.7
686,Senegal,2024,Population annual rate of increase (percent),2.3
686,Senegal,2024,Total fertility rate (children per women),3.8
686,Senegal,2024,"Under five mortality rate for both sexes (per 1,000 live births)",34.2
686,Senegal,2024,Life expectancy at birth for both sexes (years),68.9
686,Senegal,2024,Life expectancy at birth for males (years),67
686,Senegal,2024,Life expectancy at birth for females (years),71
688,Serbia,2010,Population annual rate of increase (percent),-0.4
688,Serbia,2010,Total fertility rate (children per women),1.4
688,Serbia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",7.7
688,Serbia,2010,"Maternal mortality ratio (deaths per 100,000 population)",14
688,Serbia,2010,Life expectancy at birth for both sexes (years),74.4
688,Serbia,2010,Life expectancy at birth for males (years),71.2
688,Serbia,2010,Life expectancy at birth for females (years),77.6
688,Serbia,2015,Population annual rate of increase (percent),-0.7
688,Serbia,2015,Total fertility rate (children per women),1.5
688,Serbia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",6.3
688,Serbia,2015,"Maternal mortality ratio (deaths per 100,000 population)",13
688,Serbia,2015,Life expectancy at birth for both sexes (years),75.7
688,Serbia,2015,Life expectancy at birth for males (years),72.5
688,Serbia,2015,Life expectancy at birth for females (years),78.8
688,Serbia,2020,Population annual rate of increase (percent),-0.9
688,Serbia,2020,Total fertility rate (children per women),1.5
688,Serbia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",5.6
688,Serbia,2020,"Maternal mortality ratio (deaths per 100,000 population)",10
688,Serbia,2020,Life expectancy at birth for both sexes (years),74.5
688,Serbia,2020,Life expectancy at birth for males (years),71.1
688,Serbia,2020,Life expectancy at birth for females (years),78.1
688,Serbia,2024,Population annual rate of increase (percent),-0.7
688,Serbia,2024,Total fertility rate (children per women),1.5
688,Serbia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",4.7
688,Serbia,2024,Life expectancy at birth for both sexes (years),76.9
688,Serbia,2024,Life expectancy at birth for males (years),73.7
688,Serbia,2024,Life expectancy at birth for females (years),80.2
690,Seychelles,2010,Population annual rate of increase (percent),1.7
690,Seychelles,2010,Total fertility rate (children per women),2.2
690,Seychelles,2010,"Under five mortality rate for both sexes (per 1,000 live births)",14.1
690,Seychelles,2010,"Maternal mortality ratio (deaths per 100,000 population)",8
690,Seychelles,2010,Life expectancy at birth for both sexes (years),72.5
690,Seychelles,2010,Life expectancy at birth for males (years),69.2
690,Seychelles,2010,Life expectancy at birth for females (years),76.2
690,Seychelles,2015,Population annual rate of increase (percent),2.4
690,Seychelles,2015,Total fertility rate (children per women),2.2
690,Seychelles,2015,"Under five mortality rate for both sexes (per 1,000 live births)",14.5
690,Seychelles,2015,"Maternal mortality ratio (deaths per 100,000 population)",5
690,Seychelles,2015,Life expectancy at birth for both sexes (years),72.3
690,Seychelles,2015,Life expectancy at birth for males (years),69.1
690,Seychelles,2015,Life expectancy at birth for females (years),76
690,Seychelles,2020,Population annual rate of increase (percent),2.2
690,Seychelles,2020,Total fertility rate (children per women),2.2
690,Seychelles,2020,"Under five mortality rate for both sexes (per 1,000 live births)",14.7
690,Seychelles,2020,"Maternal mortality ratio (deaths per 100,000 population)",3
690,Seychelles,2020,Life expectancy at birth for both sexes (years),74.1
690,Seychelles,2020,Life expectancy at birth for males (years),70.6
690,Seychelles,2020,Life expectancy at birth for females (years),78.6
690,Seychelles,2024,Population annual rate of increase (percent),1.9
690,Seychelles,2024,Total fertility rate (children per women),2.1
690,Seychelles,2024,"Under five mortality rate for both sexes (per 1,000 live births)",12.4
690,Seychelles,2024,Life expectancy at birth for both sexes (years),73
690,Seychelles,2024,Life expectancy at birth for males (years),70.1
690,Seychelles,2024,Life expectancy at birth for females (years),76.7
694,Sierra Leone,2010,Population annual rate of increase (percent),2.6
694,Sierra Leone,2010,Total fertility rate (children per women),5.3
694,Sierra Leone,2010,"Under five mortality rate for both sexes (per 1,000 live births)",161
694,Sierra Leone,2010,"Maternal mortality ratio (deaths per 100,000 population)",837
694,Sierra Leone,2010,Life expectancy at birth for both sexes (years),51.9
694,Sierra Leone,2010,Life expectancy at birth for males (years),50.9
694,Sierra Leone,2010,Life expectancy at birth for females (years),52.9
694,Sierra Leone,2015,Population annual rate of increase (percent),2.3
694,Sierra Leone,2015,Total fertility rate (children per women),4.5
694,Sierra Leone,2015,"Under five mortality rate for both sexes (per 1,000 live births)",132.9
694,Sierra Leone,2015,"Maternal mortality ratio (deaths per 100,000 population)",588
694,Sierra Leone,2015,Life expectancy at birth for both sexes (years),55.5
694,Sierra Leone,2015,Life expectancy at birth for males (years),54.5
694,Sierra Leone,2015,Life expectancy at birth for females (years),56.3
694,Sierra Leone,2020,Population annual rate of increase (percent),2.3
694,Sierra Leone,2020,Total fertility rate (children per women),4.1
694,Sierra Leone,2020,"Under five mortality rate for both sexes (per 1,000 live births)",108.4
694,Sierra Leone,2020,"Maternal mortality ratio (deaths per 100,000 population)",443
694,Sierra Leone,2020,Life expectancy at birth for both sexes (years),59.7
694,Sierra Leone,2020,Life expectancy at birth for males (years),58.2
694,Sierra Leone,2020,Life expectancy at birth for females (years),61.2
694,Sierra Leone,2024,Population annual rate of increase (percent),2.1
694,Sierra Leone,2024,Total fertility rate (children per women),3.7
694,Sierra Leone,2024,"Under five mortality rate for both sexes (per 1,000 live births)",95.7
694,Sierra Leone,2024,Life expectancy at birth for both sexes (years),62
694,Sierra Leone,2024,Life expectancy at birth for males (years),60.2
694,Sierra Leone,2024,Life expectancy at birth for females (years),63.7
702,Singapore,2010,Population annual rate of increase (percent),1.9
702,Singapore,2010,Total fertility rate (children per women),0.9
702,Singapore,2010,"Under five mortality rate for both sexes (per 1,000 live births)",2.8
702,Singapore,2010,"Maternal mortality ratio (deaths per 100,000 population)",8
702,Singapore,2010,Life expectancy at birth for both sexes (years),81.6
702,Singapore,2010,Life expectancy at birth for males (years),79.3
702,Singapore,2010,Life expectancy at birth for females (years),83.9
702,Singapore,2015,Population annual rate of increase (percent),1.2
702,Singapore,2015,Total fertility rate (children per women),1
702,Singapore,2015,"Under five mortality rate for both sexes (per 1,000 live births)",2.7
702,Singapore,2015,"Maternal mortality ratio (deaths per 100,000 population)",8
702,Singapore,2015,Life expectancy at birth for both sexes (years),82.7
702,Singapore,2015,Life expectancy at birth for males (years),80.5
702,Singapore,2015,Life expectancy at birth for females (years),84.9
702,Singapore,2020,Population annual rate of increase (percent),-2.2
702,Singapore,2020,Total fertility rate (children per women),0.9
702,Singapore,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.7
702,Singapore,2020,"Maternal mortality ratio (deaths per 100,000 population)",7
702,Singapore,2020,Life expectancy at birth for both sexes (years),83.7
702,Singapore,2020,Life expectancy at birth for males (years),81.4
702,Singapore,2020,Life expectancy at birth for females (years),85.9
702,Singapore,2024,Population annual rate of increase (percent),0.7
702,Singapore,2024,Total fertility rate (children per women),1
702,Singapore,2024,"Under five mortality rate for both sexes (per 1,000 live births)",2.2
702,Singapore,2024,Life expectancy at birth for both sexes (years),83.9
702,Singapore,2024,Life expectancy at birth for males (years),81.4
702,Singapore,2024,Life expectancy at birth for females (years),86.4
534,Sint Maarten (Dutch part),2010,Population annual rate of increase (percent),0.8
534,Sint Maarten (Dutch part),2010,Total fertility rate (children per women),1.8
534,Sint Maarten (Dutch part),2010,"Under five mortality rate for both sexes (per 1,000 live births)",18.6
534,Sint Maarten (Dutch part),2010,Life expectancy at birth for both sexes (years),74.8
534,Sint Maarten (Dutch part),2010,Life expectancy at birth for males (years),71.9
534,Sint Maarten (Dutch part),2010,Life expectancy at birth for females (years),77.9
534,Sint Maarten (Dutch part),2015,Population annual rate of increase (percent),2.1
534,Sint Maarten (Dutch part),2015,Total fertility rate (children per women),1.7
534,Sint Maarten (Dutch part),2015,"Under five mortality rate for both sexes (per 1,000 live births)",16
534,Sint Maarten (Dutch part),2015,Life expectancy at birth for both sexes (years),75.9
534,Sint Maarten (Dutch part),2015,Life expectancy at birth for males (years),73.1
534,Sint Maarten (Dutch part),2015,Life expectancy at birth for females (years),79
534,Sint Maarten (Dutch part),2024,Population annual rate of increase (percent),1.4
534,Sint Maarten (Dutch part),2024,Total fertility rate (children per women),1.4
534,Sint Maarten (Dutch part),2024,"Under five mortality rate for both sexes (per 1,000 live births)",14.5
534,Sint Maarten (Dutch part),2024,Life expectancy at birth for both sexes (years),76.5
534,Sint Maarten (Dutch part),2024,Life expectancy at birth for males (years),73.8
534,Sint Maarten (Dutch part),2024,Life expectancy at birth for females (years),79.7
703,Slovakia,2010,Population annual rate of increase (percent),0.1
703,Slovakia,2010,Total fertility rate (children per women),1.4
703,Slovakia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",6.8
703,Slovakia,2010,"Maternal mortality ratio (deaths per 100,000 population)",5
703,Slovakia,2010,Life expectancy at birth for both sexes (years),75.5
703,Slovakia,2010,Life expectancy at birth for males (years),71.7
703,Slovakia,2010,Life expectancy at birth for females (years),79.2
703,Slovakia,2015,Population annual rate of increase (percent),0.1
703,Slovakia,2015,Total fertility rate (children per women),1.4
703,Slovakia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",6.4
703,Slovakia,2015,"Maternal mortality ratio (deaths per 100,000 population)",5
703,Slovakia,2015,Life expectancy at birth for both sexes (years),76.7
703,Slovakia,2015,Life expectancy at birth for males (years),73.1
703,Slovakia,2015,Life expectancy at birth for females (years),80.1
703,Slovakia,2020,Population annual rate of increase (percent),0
703,Slovakia,2020,Total fertility rate (children per women),1.6
703,Slovakia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",6
703,Slovakia,2020,"Maternal mortality ratio (deaths per 100,000 population)",5
703,Slovakia,2020,Life expectancy at birth for both sexes (years),76.9
703,Slovakia,2020,Life expectancy at birth for males (years),73.4
703,Slovakia,2020,Life expectancy at birth for females (years),80.2
703,Slovakia,2024,Population annual rate of increase (percent),-0.5
703,Slovakia,2024,Total fertility rate (children per women),1.6
703,Slovakia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",4.8
703,Slovakia,2024,Life expectancy at birth for both sexes (years),78.5
703,Slovakia,2024,Life expectancy at birth for males (years),75.2
703,Slovakia,2024,Life expectancy at birth for females (years),81.7
705,Slovenia,2010,Population annual rate of increase (percent),0.2
705,Slovenia,2010,Total fertility rate (children per women),1.6
705,Slovenia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",3.4
705,Slovenia,2010,"Maternal mortality ratio (deaths per 100,000 population)",6
705,Slovenia,2010,Life expectancy at birth for both sexes (years),79.3
705,Slovenia,2010,Life expectancy at birth for males (years),76
705,Slovenia,2010,Life expectancy at birth for females (years),82.4
705,Slovenia,2015,Population annual rate of increase (percent),0.1
705,Slovenia,2015,Total fertility rate (children per women),1.6
705,Slovenia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",2.3
705,Slovenia,2015,"Maternal mortality ratio (deaths per 100,000 population)",5
705,Slovenia,2015,Life expectancy at birth for both sexes (years),80.5
705,Slovenia,2015,Life expectancy at birth for males (years),77.6
705,Slovenia,2015,Life expectancy at birth for females (years),83.3
705,Slovenia,2020,Population annual rate of increase (percent),1.1
705,Slovenia,2020,Total fertility rate (children per women),1.6
705,Slovenia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.4
705,Slovenia,2020,"Maternal mortality ratio (deaths per 100,000 population)",5
705,Slovenia,2020,Life expectancy at birth for both sexes (years),80.4
705,Slovenia,2020,Life expectancy at birth for males (years),77.6
705,Slovenia,2020,Life expectancy at birth for females (years),83.1
705,Slovenia,2024,Population annual rate of increase (percent),-0.1
705,Slovenia,2024,Total fertility rate (children per women),1.6
705,Slovenia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",1.8
705,Slovenia,2024,Life expectancy at birth for both sexes (years),81.8
705,Slovenia,2024,Life expectancy at birth for males (years),79.1
705,Slovenia,2024,Life expectancy at birth for females (years),84.5
90,Solomon Islands,2010,Population annual rate of increase (percent),3.7
90,Solomon Islands,2010,Total fertility rate (children per women),4.3
90,Solomon Islands,2010,"Under five mortality rate for both sexes (per 1,000 live births)",26.5
90,Solomon Islands,2010,"Maternal mortality ratio (deaths per 100,000 population)",147
90,Solomon Islands,2010,Life expectancy at birth for both sexes (years),68.7
90,Solomon Islands,2010,Life expectancy at birth for males (years),66.9
90,Solomon Islands,2010,Life expectancy at birth for females (years),70.7
90,Solomon Islands,2015,Population annual rate of increase (percent),3.6
90,Solomon Islands,2015,Total fertility rate (children per women),4.3
90,Solomon Islands,2015,"Under five mortality rate for both sexes (per 1,000 live births)",23
90,Solomon Islands,2015,"Maternal mortality ratio (deaths per 100,000 population)",141
90,Solomon Islands,2015,Life expectancy at birth for both sexes (years),69.3
90,Solomon Islands,2015,Life expectancy at birth for males (years),67.9
90,Solomon Islands,2015,Life expectancy at birth for females (years),70.9
90,Solomon Islands,2020,Population annual rate of increase (percent),2.4
90,Solomon Islands,2020,Total fertility rate (children per women),3.7
90,Solomon Islands,2020,"Under five mortality rate for both sexes (per 1,000 live births)",20.3
90,Solomon Islands,2020,"Maternal mortality ratio (deaths per 100,000 population)",122
90,Solomon Islands,2020,Life expectancy at birth for both sexes (years),69.3
90,Solomon Islands,2020,Life expectancy at birth for males (years),67.8
90,Solomon Islands,2020,Life expectancy at birth for females (years),71
90,Solomon Islands,2024,Population annual rate of increase (percent),2.4
90,Solomon Islands,2024,Total fertility rate (children per women),3.5
90,Solomon Islands,2024,"Under five mortality rate for both sexes (per 1,000 live births)",17.1
90,Solomon Islands,2024,Life expectancy at birth for both sexes (years),70.7
90,Solomon Islands,2024,Life expectancy at birth for males (years),69.4
90,Solomon Islands,2024,Life expectancy at birth for females (years),72.2
706,Somalia,2010,Population annual rate of increase (percent),2.4
706,Somalia,2010,Total fertility rate (children per women),7.3
706,Somalia,2010,"Under five mortality rate for both sexes (per 1,000 live births)",185.1
706,Somalia,2010,"Maternal mortality ratio (deaths per 100,000 population)",963
706,Somalia,2010,Life expectancy at birth for both sexes (years),48.9
706,Somalia,2010,Life expectancy at birth for males (years),47.1
706,Somalia,2010,Life expectancy at birth for females (years),50.8
706,Somalia,2015,Population annual rate of increase (percent),3.4
706,Somalia,2015,Total fertility rate (children per women),7
706,Somalia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",133.3
706,Somalia,2015,"Maternal mortality ratio (deaths per 100,000 population)",761
706,Somalia,2015,Life expectancy at birth for both sexes (years),55.1
706,Somalia,2015,Life expectancy at birth for males (years),53
706,Somalia,2015,Life expectancy at birth for females (years),57.1
706,Somalia,2020,Population annual rate of increase (percent),3.8
706,Somalia,2020,Total fertility rate (children per women),6.5
706,Somalia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",113.5
706,Somalia,2020,"Maternal mortality ratio (deaths per 100,000 population)",621
706,Somalia,2020,Life expectancy at birth for both sexes (years),57.1
706,Somalia,2020,Life expectancy at birth for males (years),55.1
706,Somalia,2020,Life expectancy at birth for females (years),59.2
706,Somalia,2024,Population annual rate of increase (percent),3.4
706,Somalia,2024,Total fertility rate (children per women),6
706,Somalia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",102.1
706,Somalia,2024,Life expectancy at birth for both sexes (years),59
706,Somalia,2024,Life expectancy at birth for males (years),56.5
706,Somalia,2024,Life expectancy at birth for females (years),61.6
710,South Africa,2010,Population annual rate of increase (percent),1.2
710,South Africa,2010,Total fertility rate (children per women),2.4
710,South Africa,2010,"Under five mortality rate for both sexes (per 1,000 live births)",53.5
710,South Africa,2010,"Maternal mortality ratio (deaths per 100,000 population)",219
710,South Africa,2010,Life expectancy at birth for both sexes (years),58.9
710,South Africa,2010,Life expectancy at birth for males (years),56.2
710,South Africa,2010,Life expectancy at birth for females (years),61.2
710,South Africa,2015,Population annual rate of increase (percent),2.3
710,South Africa,2015,Total fertility rate (children per women),2.4
710,South Africa,2015,"Under five mortality rate for both sexes (per 1,000 live births)",39.1
710,South Africa,2015,"Maternal mortality ratio (deaths per 100,000 population)",141
710,South Africa,2015,Life expectancy at birth for both sexes (years),64.1
710,South Africa,2015,Life expectancy at birth for males (years),60.8
710,South Africa,2015,Life expectancy at birth for females (years),67
710,South Africa,2020,Population annual rate of increase (percent),1.6
710,South Africa,2020,Total fertility rate (children per women),2.3
710,South Africa,2020,"Under five mortality rate for both sexes (per 1,000 live births)",29.3
710,South Africa,2020,"Maternal mortality ratio (deaths per 100,000 population)",127
710,South Africa,2020,Life expectancy at birth for both sexes (years),65.2
710,South Africa,2020,Life expectancy at birth for males (years),62.2
710,South Africa,2020,Life expectancy at birth for females (years),67.9
710,South Africa,2024,Population annual rate of increase (percent),1.2
710,South Africa,2024,Total fertility rate (children per women),2.2
710,South Africa,2024,"Under five mortality rate for both sexes (per 1,000 live births)",31.2
710,South Africa,2024,Life expectancy at birth for both sexes (years),66.3
710,South Africa,2024,Life expectancy at birth for males (years),62.8
710,South Africa,2024,Life expectancy at birth for females (years),69.8
728,South Sudan,2010,Population annual rate of increase (percent),6
728,South Sudan,2010,Total fertility rate (children per women),5.3
728,South Sudan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",111.6
728,South Sudan,2010,"Maternal mortality ratio (deaths per 100,000 population)","1,060"
728,South Sudan,2010,Life expectancy at birth for both sexes (years),57.5
728,South Sudan,2010,Life expectancy at birth for males (years),56.4
728,South Sudan,2010,Life expectancy at birth for females (years),58.5
728,South Sudan,2015,Population annual rate of increase (percent),-0.1
728,South Sudan,2015,Total fertility rate (children per women),4.7
728,South Sudan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",244.7
728,South Sudan,2015,"Maternal mortality ratio (deaths per 100,000 population)","1,225"
728,South Sudan,2015,Life expectancy at birth for both sexes (years),39.8
728,South Sudan,2015,Life expectancy at birth for males (years),36.9
728,South Sudan,2015,Life expectancy at birth for females (years),42.9
728,South Sudan,2020,Population annual rate of increase (percent),2.6
728,South Sudan,2020,Total fertility rate (children per women),4.2
728,South Sudan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",99.1
728,South Sudan,2020,"Maternal mortality ratio (deaths per 100,000 population)","1,223"
728,South Sudan,2020,Life expectancy at birth for both sexes (years),57.6
728,South Sudan,2020,Life expectancy at birth for males (years),54.8
728,South Sudan,2020,Life expectancy at birth for females (years),60.5
728,South Sudan,2024,Population annual rate of increase (percent),2.1
728,South Sudan,2024,Total fertility rate (children per women),3.8
728,South Sudan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",98.2
728,South Sudan,2024,Life expectancy at birth for both sexes (years),57.7
728,South Sudan,2024,Life expectancy at birth for males (years),54.8
728,South Sudan,2024,Life expectancy at birth for females (years),60.7
724,Spain,2010,Population annual rate of increase (percent),0.4
724,Spain,2010,Total fertility rate (children per women),1.4
724,Spain,2010,"Under five mortality rate for both sexes (per 1,000 live births)",3.8
724,Spain,2010,"Maternal mortality ratio (deaths per 100,000 population)",4
724,Spain,2010,Life expectancy at birth for both sexes (years),82
724,Spain,2010,Life expectancy at birth for males (years),79
724,Spain,2010,Life expectancy at birth for females (years),85
724,Spain,2015,Population annual rate of increase (percent),0
724,Spain,2015,Total fertility rate (children per women),1.3
724,Spain,2015,"Under five mortality rate for both sexes (per 1,000 live births)",3.1
724,Spain,2015,"Maternal mortality ratio (deaths per 100,000 population)",4
724,Spain,2015,Life expectancy at birth for both sexes (years),82.6
724,Spain,2015,Life expectancy at birth for males (years),79.8
724,Spain,2015,Life expectancy at birth for females (years),85.3
724,Spain,2020,Population annual rate of increase (percent),0.2
724,Spain,2020,Total fertility rate (children per women),1.2
724,Spain,2020,"Under five mortality rate for both sexes (per 1,000 live births)",3
724,Spain,2020,"Maternal mortality ratio (deaths per 100,000 population)",3
724,Spain,2020,Life expectancy at birth for both sexes (years),82.2
724,Spain,2020,Life expectancy at birth for males (years),79.5
724,Spain,2020,Life expectancy at birth for females (years),85
724,Spain,2024,Population annual rate of increase (percent),0
724,Spain,2024,Total fertility rate (children per women),1.2
724,Spain,2024,"Under five mortality rate for both sexes (per 1,000 live births)",2.9
724,Spain,2024,Life expectancy at birth for both sexes (years),83.8
724,Spain,2024,Life expectancy at birth for males (years),81.1
724,Spain,2024,Life expectancy at birth for females (years),86.4
144,Sri Lanka,2010,Population annual rate of increase (percent),0.6
144,Sri Lanka,2010,Total fertility rate (children per women),2.1
144,Sri Lanka,2010,"Under five mortality rate for both sexes (per 1,000 live births)",11.2
144,Sri Lanka,2010,"Maternal mortality ratio (deaths per 100,000 population)",37
144,Sri Lanka,2010,Life expectancy at birth for both sexes (years),74.5
144,Sri Lanka,2010,Life expectancy at birth for males (years),70.9
144,Sri Lanka,2010,Life expectancy at birth for females (years),78.2
144,Sri Lanka,2015,Population annual rate of increase (percent),0.8
144,Sri Lanka,2015,Total fertility rate (children per women),2.1
144,Sri Lanka,2015,"Under five mortality rate for both sexes (per 1,000 live births)",8.8
144,Sri Lanka,2015,"Maternal mortality ratio (deaths per 100,000 population)",30
144,Sri Lanka,2015,Life expectancy at birth for both sexes (years),76
144,Sri Lanka,2015,Life expectancy at birth for males (years),72.6
144,Sri Lanka,2015,Life expectancy at birth for females (years),79.4
144,Sri Lanka,2020,Population annual rate of increase (percent),0.7
144,Sri Lanka,2020,Total fertility rate (children per women),2
144,Sri Lanka,2020,"Under five mortality rate for both sexes (per 1,000 live births)",7
144,Sri Lanka,2020,"Maternal mortality ratio (deaths per 100,000 population)",29
144,Sri Lanka,2020,Life expectancy at birth for both sexes (years),76.9
144,Sri Lanka,2020,Life expectancy at birth for males (years),73.7
144,Sri Lanka,2020,Life expectancy at birth for females (years),80.1
144,Sri Lanka,2024,Population annual rate of increase (percent),0.6
144,Sri Lanka,2024,Total fertility rate (children per women),2
144,Sri Lanka,2024,"Under five mortality rate for both sexes (per 1,000 live births)",6.2
144,Sri Lanka,2024,Life expectancy at birth for both sexes (years),77.7
144,Sri Lanka,2024,Life expectancy at birth for males (years),74.4
144,Sri Lanka,2024,Life expectancy at birth for females (years),80.7
275,State of Palestine,2010,Population annual rate of increase (percent),2.5
275,State of Palestine,2010,Total fertility rate (children per women),4.4
275,State of Palestine,2010,"Under five mortality rate for both sexes (per 1,000 live births)",21.8
275,State of Palestine,2010,"Maternal mortality ratio (deaths per 100,000 population)",43
275,State of Palestine,2010,Life expectancy at birth for both sexes (years),73.3
275,State of Palestine,2010,Life expectancy at birth for males (years),71.6
275,State of Palestine,2010,Life expectancy at birth for females (years),75.1
275,State of Palestine,2015,Population annual rate of increase (percent),2.4
275,State of Palestine,2015,Total fertility rate (children per women),4
275,State of Palestine,2015,"Under five mortality rate for both sexes (per 1,000 live births)",18.6
275,State of Palestine,2015,"Maternal mortality ratio (deaths per 100,000 population)",26
275,State of Palestine,2015,Life expectancy at birth for both sexes (years),74.6
275,State of Palestine,2015,Life expectancy at birth for males (years),72.5
275,State of Palestine,2015,Life expectancy at birth for females (years),76.7
275,State of Palestine,2020,Population annual rate of increase (percent),2.3
275,State of Palestine,2020,Total fertility rate (children per women),3.5
275,State of Palestine,2020,"Under five mortality rate for both sexes (per 1,000 live births)",15.2
275,State of Palestine,2020,"Maternal mortality ratio (deaths per 100,000 population)",20
275,State of Palestine,2020,Life expectancy at birth for both sexes (years),75
275,State of Palestine,2020,Life expectancy at birth for males (years),72.6
